Assay_Type	AvgSpotLen	BioSample	Center_Name	DATASTORE_filetype	Experiment	InsertSize	Instrument	Isolate	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	flowcell_barcode	geographic_location_country_and_or_sea_region	gssr_id	instrument_name	isolation_source	lane	lsid	product_order	project	read_group_id	root_sample_id	run_barcode	run_name	sample_id	specific_host	work_request	BioProject	Consent	DATASTORE_provider	LibraryLayout	Platform	SRA_Study
WGS	202	SAMN02334036	BI	sra	SRX345105	200	Illumina HiSeq 2000	M1.1.ST	RANDOM	METAGENOMIC	Pond-222382	2015-08-29	632	431	gut metagenome	2015-08-28	SRR2195842	SRS475566	M1.1.ST	missing	D2478ACXX	missing	290530.0	SL-HAS	Stool	6	broadinstitute.org:bsp.prod.sample:3VWN6	PDO-310	G30492	D2478.6	SM-3NFQ2	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWN6	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334036	BI	sra	SRX345105	200	Illumina HiSeq 2000	M1.1.ST	RANDOM	METAGENOMIC	Pond-222382	2015-08-29	607	417	gut metagenome	2015-08-28	SRR2195848	SRS475566	M1.1.ST	missing	D2478ACXX	missing	290530.0	SL-HAS	Stool	8	broadinstitute.org:bsp.prod.sample:3VWN6	PDO-310	G30492	D2478.8	SM-3NFQ2	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWN6	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334036	BI	sra	SRX345105	200	Illumina HiSeq 2000	M1.1.ST	RANDOM	METAGENOMIC	Pond-222382	2015-08-29	632	426	gut metagenome	2015-08-28	SRR2195742	SRS475566	M1.1.ST	missing	D2478ACXX	missing	290530.0	SL-HAS	Stool	3	broadinstitute.org:bsp.prod.sample:3VWN6	PDO-310	G30492	D2478.3	SM-3NFQ2	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWN6	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334036	BI	sra	SRX345105	200	Illumina HiSeq 2000	M1.1.ST	RANDOM	METAGENOMIC	Pond-222382	2015-08-29	618	417	gut metagenome	2015-08-28	SRR2195657	SRS475566	M1.1.ST	missing	D2478ACXX	missing	290530.0	SL-HAS	Stool	5	broadinstitute.org:bsp.prod.sample:3VWN6	PDO-310	G30492	D2478.5	SM-3NFQ2	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWN6	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334381	BI	sra	SRX345111	200	Illumina HiSeq 2000	W2.59.SA	RANDOM	METAGENOMIC	Pond-224941	2015-08-31	83	52	oral metagenome	2015-08-31	SRR2224043	SRS476009	W2.59.SA	missing	D24DDACXX	missing	293368.0	SL-HBJ	Saliva	7	broadinstitute.org:bsp.prod.sample:3X6KL	PDO-315	G31333	D24DD.7	SM-3NQFJ	D24DDACXX130423	130423_SL-HBJ_0256_AFCD24DDACXX	SM-3X6KL	missing	35391	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334381	BI	sra	SRX345111	200	Illumina HiSeq 2000	W2.59.SA	RANDOM	METAGENOMIC	Pond-224941	2015-08-31	82	51	oral metagenome	2015-08-31	SRR2224049	SRS476009	W2.59.SA	missing	D24DDACXX	missing	293368.0	SL-HBJ	Saliva	8	broadinstitute.org:bsp.prod.sample:3X6KL	PDO-315	G31333	D24DD.8	SM-3NQFJ	D24DDACXX130423	130423_SL-HBJ_0256_AFCD24DDACXX	SM-3X6KL	missing	35391	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334062	BI	sra	SRX345115	200	Illumina HiSeq 2000	NK.HH40.SO	RANDOM	METAGENOMIC	Pond-221562	2015-08-28	797	505	soil metagenome	2015-08-28	SRR2194104	SRS476793	NK.HH40.SO	missing	D246PACXX	missing	290261.0	SL-HAY	Soil	3	broadinstitute.org:bsp.prod.sample:3VVWT	PDO-309	G30419	D246P.3	SM-3NF89	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWT	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334062	BI	sra	SRX345115	200	Illumina HiSeq 2000	NK.HH40.SO	RANDOM	METAGENOMIC	Pond-221562	2015-08-28	793	511	soil metagenome	2015-08-28	SRR2194140	SRS476793	NK.HH40.SO	missing	D246PACXX	missing	290261.0	SL-HAY	Soil	1	broadinstitute.org:bsp.prod.sample:3VVWT	PDO-309	G30419	D246P.1	SM-3NF89	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWT	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334062	BI	sra unknown_contigs	SRX345115	200	Illumina HiSeq 2000	NK.HH40.SO	RANDOM	METAGENOMIC	Pond-221562	2015-08-29	801	511	soil metagenome	2015-08-28	SRR2194894	SRS476793	NK.HH40.SO	missing	D246PACXX	missing	290261.0	SL-HAY	Soil	5	broadinstitute.org:bsp.prod.sample:3VVWT	PDO-309	G30419	D246P.5	SM-3NF89	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWT	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334062	BI	sra	SRX345115	200	Illumina HiSeq 2000	NK.HH40.SO	RANDOM	METAGENOMIC	Pond-221562	2015-08-28	796	510	soil metagenome	2015-08-28	SRR2194587	SRS476793	NK.HH40.SO	missing	D246PACXX	missing	290261.0	SL-HAY	Soil	2	broadinstitute.org:bsp.prod.sample:3VVWT	PDO-309	G30419	D246P.2	SM-3NF89	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWT	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334107	BI	sra	SRX345125	200	Illumina HiSeq 2000	M1.68.ST	RANDOM	METAGENOMIC	Pond-223301	2015-09-01	726	313	gut metagenome	2015-09-01	SRR2225827	SRS476277	M1.68.ST	missing	D2520ACXX	missing	291777.0	SL-HAF	Stool	8	broadinstitute.org:bsp.prod.sample:3VZ6U	PDO-311	G30796	D2520.8	SM-3NFM1	D2520ACXX130511	130511_SL-HAF_0338_AFCD2520ACXX	SM-3VZ6U	missing	35234	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334107	BI	sra	SRX345125	200	Illumina HiSeq 2000	M1.68.ST	RANDOM	METAGENOMIC	Pond-223301	2015-09-01	740	319	gut metagenome	2015-09-01	SRR2225850	SRS476277	M1.68.ST	missing	D2520ACXX	missing	291777.0	SL-HAF	Stool	7	broadinstitute.org:bsp.prod.sample:3VZ6U	PDO-311	G30796	D2520.7	SM-3NFM1	D2520ACXX130511	130511_SL-HAF_0338_AFCD2520ACXX	SM-3VZ6U	missing	35234	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333921	BI	sra	SRX345128	200	Illumina HiSeq 2000	M1.64.ST	RANDOM	METAGENOMIC	Pond-222422	2015-08-28	627	427	gut metagenome	2015-08-28	SRR2194589	SRS476274	M1.64.ST	missing	D2464ACXX	missing	290569.0	SL-HAY	Stool	5	broadinstitute.org:bsp.prod.sample:3VWOB	PDO-310	G30531	D2464.5	SM-3NFOC	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWOB	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333921	BI	sra	SRX345128	200	Illumina HiSeq 2000	M1.64.ST	RANDOM	METAGENOMIC	Pond-222422	2015-08-29	633	431	gut metagenome	2015-08-28	SRR2194896	SRS476274	M1.64.ST	missing	D2464ACXX	missing	290569.0	SL-HAY	Stool	2	broadinstitute.org:bsp.prod.sample:3VWOB	PDO-310	G30531	D2464.2	SM-3NFOC	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWOB	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333921	BI	sra	SRX345128	200	Illumina HiSeq 2000	M1.64.ST	RANDOM	METAGENOMIC	Pond-222422	2015-08-28	630	427	gut metagenome	2015-08-28	SRR2194548	SRS476274	M1.64.ST	missing	D2464ACXX	missing	290569.0	SL-HAY	Stool	6	broadinstitute.org:bsp.prod.sample:3VWOB	PDO-310	G30531	D2464.6	SM-3NFOC	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWOB	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334305	BI	sra	SRX345131	200	Illumina HiSeq 2000	M2.32.SA	RANDOM	METAGENOMIC	Pond-224899	2015-09-01	29	17	oral metagenome	2015-08-31	SRR2224841	SRS476399	M2.32.SA	missing	D240UACXX	missing	293941.0	SL-HBL	Saliva	4	broadinstitute.org:bsp.prod.sample:3XIZ7	PDO-312	G31455	D240U.4	SM-3NPMM	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIZ7	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334305	BI	sra	SRX345131	200	Illumina HiSeq 2000	M2.32.SA	RANDOM	METAGENOMIC	Pond-224899	2015-09-01	29	17	oral metagenome	2015-08-31	SRR2224818	SRS476399	M2.32.SA	missing	D240UACXX	missing	293941.0	SL-HBL	Saliva	6	broadinstitute.org:bsp.prod.sample:3XIZ7	PDO-312	G31455	D240U.6	SM-3NPMM	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIZ7	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334305	BI	sra	SRX345131	200	Illumina HiSeq 2000	M2.32.SA	RANDOM	METAGENOMIC	Pond-224899	2015-09-01	30	17	oral metagenome	2015-08-31	SRR2224848	SRS476399	M2.32.SA	missing	D240UACXX	missing	293941.0	SL-HBL	Saliva	7	broadinstitute.org:bsp.prod.sample:3XIZ7	PDO-312	G31455	D240U.7	SM-3NPMM	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIZ7	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334305	BI	sra	SRX345131	200	Illumina HiSeq 2000	M2.32.SA	RANDOM	METAGENOMIC	Pond-224899	2015-08-31	30	18	oral metagenome	2015-08-31	SRR2224289	SRS476399	M2.32.SA	missing	D240UACXX	missing	293941.0	SL-HBL	Saliva	5	broadinstitute.org:bsp.prod.sample:3XIZ7	PDO-312	G31455	D240U.5	SM-3NPMM	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIZ7	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334305	BI	sra	SRX345131	200	Illumina HiSeq 2000	M2.32.SA	RANDOM	METAGENOMIC	Pond-224899	2015-08-31	29	17	oral metagenome	2015-08-31	SRR2224432	SRS476399	M2.32.SA	missing	D240UACXX	missing	293941.0	SL-HBL	Saliva	8	broadinstitute.org:bsp.prod.sample:3XIZ7	PDO-312	G31455	D240U.8	SM-3NPMM	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIZ7	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334396	BI	sra	SRX345139	200	Illumina HiSeq 2000	M1.32.SA	RANDOM	METAGENOMIC	Pond-224822	2015-08-31	13	8	oral metagenome	2015-08-31	SRR2224484	SRS475616	M1.32.SA	missing	D240UACXX	missing	293867.0	SL-HBL	Saliva	6	broadinstitute.org:bsp.prod.sample:3XIWZ	PDO-312	G31381	D240U.6	SM-3NPLB	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3XIWZ	missing	35434	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334145	BI	sra	SRX345141	200	Illumina HiSeq 2000	M1.23.ST	RANDOM	METAGENOMIC	Pond-223283	2015-09-01	608	407	gut metagenome	2015-09-01	SRR2227356	SRS476037	M1.23.ST	missing	C22L5ACXX	missing	291764.0	SL-HBK	Stool	6	broadinstitute.org:bsp.prod.sample:3VZ6G	PDO-311	G30783	C22L5.6	SM-3NFNC	C22L5ACXX130421	130421_SL-HBK_0275_BFCC22L5ACXX	SM-3VZ6G	missing	35234	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333978	BI	sra	SRX345143	200	Illumina HiSeq 2000	M1.27.ST	RANDOM	METAGENOMIC	Pond-222349	2015-08-29	646	437	gut metagenome	2015-08-28	SRR2194857	SRS476430	M1.27.ST	missing	D2464ACXX	missing	290499.0	SL-HAY	Stool	1	broadinstitute.org:bsp.prod.sample:3VWM8	PDO-310	G30461	D2464.1	SM-3NFNY	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWM8	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333978	BI	sra	SRX345143	200	Illumina HiSeq 2000	M1.27.ST	RANDOM	METAGENOMIC	Pond-222349	2015-08-29	647	436	gut metagenome	2015-08-28	SRR2194933	SRS476430	M1.27.ST	missing	D2464ACXX	missing	290499.0	SL-HAY	Stool	7	broadinstitute.org:bsp.prod.sample:3VWM8	PDO-310	G30461	D2464.7	SM-3NFNY	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWM8	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334030	BI	sra	SRX345156	200	Illumina HiSeq 2000	W1.36.ST	RANDOM	METAGENOMIC	Pond-222425	2015-08-29	477	323	gut metagenome	2015-08-28	SRR2194977	SRS475692	W1.36.ST	missing	D2478ACXX	missing	290571.0	SL-HAS	Stool	5	broadinstitute.org:bsp.prod.sample:3VWOE	PDO-310	G30533	D2478.5	SM-3NFP1	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOE	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334030	BI	sra	SRX345156	200	Illumina HiSeq 2000	W1.36.ST	RANDOM	METAGENOMIC	Pond-222425	2015-08-29	468	323	gut metagenome	2015-08-28	SRR2194856	SRS475692	W1.36.ST	missing	D2478ACXX	missing	290571.0	SL-HAS	Stool	7	broadinstitute.org:bsp.prod.sample:3VWOE	PDO-310	G30533	D2478.7	SM-3NFP1	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOE	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334030	BI	sra	SRX345156	200	Illumina HiSeq 2000	W1.36.ST	RANDOM	METAGENOMIC	Pond-222425	2015-08-28	479	328	gut metagenome	2015-08-28	SRR2194132	SRS475692	W1.36.ST	missing	D2478ACXX	missing	290571.0	SL-HAS	Stool	6	broadinstitute.org:bsp.prod.sample:3VWOE	PDO-310	G30533	D2478.6	SM-3NFP1	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOE	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334030	BI	sra	SRX345156	200	Illumina HiSeq 2000	W1.36.ST	RANDOM	METAGENOMIC	Pond-222425	2015-08-28	474	324	gut metagenome	2015-08-28	SRR2194030	SRS475692	W1.36.ST	missing	D2478ACXX	missing	290571.0	SL-HAS	Stool	1	broadinstitute.org:bsp.prod.sample:3VWOE	PDO-310	G30533	D2478.1	SM-3NFP1	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOE	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333967	BI	sra	SRX345157	200	Illumina HiSeq 2000	W2.35.ST	RANDOM	METAGENOMIC	Pond-222383	2015-08-28	569	384	gut metagenome	2015-08-28	SRR2194072	SRS475534	W2.35.ST	missing	D2464ACXX	missing	290531.0	SL-HAY	Stool	7	broadinstitute.org:bsp.prod.sample:3VWN7	PDO-310	G30493	D2464.7	SM-3NFQA	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333967	BI	sra	SRX345157	200	Illumina HiSeq 2000	W2.35.ST	RANDOM	METAGENOMIC	Pond-222383	2015-08-28	580	394	gut metagenome	2015-08-28	SRR2194618	SRS475534	W2.35.ST	missing	D2464ACXX	missing	290531.0	SL-HAY	Stool	3	broadinstitute.org:bsp.prod.sample:3VWN7	PDO-310	G30493	D2464.3	SM-3NFQA	D2464ACXX130420	130420_SL-HAY_0265_AFCD2464ACXX	SM-3VWN7	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334329	BI	sra	SRX345158	200	Illumina HiSeq 2000	WL.39.SA	RANDOM	METAGENOMIC	Pond-224959	2015-08-31	76	46	oral metagenome	2015-08-31	SRR2224473	SRS476170	WL.39.SA	missing	D240UACXX	missing	293385.0	SL-HBL	Saliva	3	broadinstitute.org:bsp.prod.sample:3X6L4	PDO-315	G31350	D240U.3	SM-3NQOR	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3X6L4	missing	35391	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333923	BI	sra	SRX345223	200	Illumina HiSeq 2000	M2.44.ST	RANDOM	METAGENOMIC	Pond-222435	2015-08-28	514	345	gut metagenome	2015-08-28	SRR2194061	SRS476058	M2.44.ST	missing	D2478ACXX	missing	290581.0	SL-HAS	Stool	3	broadinstitute.org:bsp.prod.sample:3VWOO	PDO-310	G30543	D2478.3	SM-3NFOL	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOO	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333923	BI	sra	SRX345223	200	Illumina HiSeq 2000	M2.44.ST	RANDOM	METAGENOMIC	Pond-222435	2015-08-28	525	352	gut metagenome	2015-08-28	SRR2194038	SRS476058	M2.44.ST	missing	D2478ACXX	missing	290581.0	SL-HAS	Stool	2	broadinstitute.org:bsp.prod.sample:3VWOO	PDO-310	G30543	D2478.2	SM-3NFOL	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOO	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02333923	BI	sra	SRX345223	200	Illumina HiSeq 2000	M2.44.ST	RANDOM	METAGENOMIC	Pond-222435	2015-08-28	521	356	gut metagenome	2015-08-28	SRR2194026	SRS476058	M2.44.ST	missing	D2478ACXX	missing	290581.0	SL-HAS	Stool	8	broadinstitute.org:bsp.prod.sample:3VWOO	PDO-310	G30543	D2478.8	SM-3NFOL	D2478ACXX130418	130418_SL-HAS_0294_BFCD2478ACXX	SM-3VWOO	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334232	BI	sra	SRX345235	200	Illumina HiSeq 2000	W1.5.SA	RANDOM	METAGENOMIC	Pond-223668	2015-08-29	59	36	oral metagenome	2015-08-28	SRR2194946	SRS476757	W1.5.SA	missing	D24E8ACXX	missing	292230.0	SL-HBH	Saliva	3	broadinstitute.org:bsp.prod.sample:3W46I	PDO-314	G31091	D24E8.3	SM-3NQNC	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W46I	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334024	BI	sra	SRX345256	200	Illumina HiSeq 2000	M1.25.ST	RANDOM	METAGENOMIC	Pond-222420	2015-08-31	500	315	gut metagenome	2015-08-31	SRR2222425	SRS475627	M1.25.ST	missing	D1RW2ACXX	missing	290567.0	SL-HCA	Stool	1	broadinstitute.org:bsp.prod.sample:3VWO9	PDO-310	G30529	D1RW2.1	SM-3NFNW	D1RW2ACXX130303	130303_SL-HCA_0130_AFCD1RW2ACXX	SM-3VWO9	missing	35191	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334255	BI	sra	SRX345260	200	Illumina HiSeq 2000	W1.28.SA	RANDOM	METAGENOMIC	Pond-223737	2015-08-28	56	34	oral metagenome	2015-08-28	SRR2194523	SRS475672	W1.28.SA	missing	D24E8ACXX	missing	292296.0	SL-HBH	Saliva	6	broadinstitute.org:bsp.prod.sample:3W48H	PDO-314	G31157	D24E8.6	SM-3NQMT	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W48H	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334255	BI	sra	SRX345260	200	Illumina HiSeq 2000	W1.28.SA	RANDOM	METAGENOMIC	Pond-223737	2015-08-28	53	32	oral metagenome	2015-08-28	SRR2194594	SRS475672	W1.28.SA	missing	D24E8ACXX	missing	292296.0	SL-HBH	Saliva	4	broadinstitute.org:bsp.prod.sample:3W48H	PDO-314	G31157	D24E8.4	SM-3NQMT	D24E8ACXX130422	130422_SL-HBH_0286_AFCD24E8ACXX	SM-3W48H	missing	35260	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334007	BI	sra	SRX345261	200	Illumina HiSeq 2000	M1.HH5.SO	RANDOM	METAGENOMIC	Pond-221547	2015-08-28	915	581	soil metagenome	2015-08-28	SRR2194055	SRS476825	M1.HH5.SO	missing	D246PACXX	missing	290247.0	SL-HAY	Soil	2	broadinstitute.org:bsp.prod.sample:3VVWE	PDO-309	G30405	D246P.2	SM-3NF7Y	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWE	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334007	BI	sra	SRX345261	200	Illumina HiSeq 2000	M1.HH5.SO	RANDOM	METAGENOMIC	Pond-221547	2015-08-29	910	581	soil metagenome	2015-08-28	SRR2194934	SRS476825	M1.HH5.SO	missing	D246PACXX	missing	290247.0	SL-HAY	Soil	1	broadinstitute.org:bsp.prod.sample:3VVWE	PDO-309	G30405	D246P.1	SM-3NF7Y	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWE	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334007	BI	sra	SRX345261	200	Illumina HiSeq 2000	M1.HH5.SO	RANDOM	METAGENOMIC	Pond-221547	2015-08-29	918	582	soil metagenome	2015-08-28	SRR2194936	SRS476825	M1.HH5.SO	missing	D246PACXX	missing	290247.0	SL-HAY	Soil	5	broadinstitute.org:bsp.prod.sample:3VVWE	PDO-309	G30405	D246P.5	SM-3NF7Y	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWE	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334007	BI	sra	SRX345261	200	Illumina HiSeq 2000	M1.HH5.SO	RANDOM	METAGENOMIC	Pond-221547	2015-08-29	917	577	soil metagenome	2015-08-28	SRR2194905	SRS476825	M1.HH5.SO	missing	D246PACXX	missing	290247.0	SL-HAY	Soil	3	broadinstitute.org:bsp.prod.sample:3VVWE	PDO-309	G30405	D246P.3	SM-3NF7Y	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVWE	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334345	BI	sra	SRX345262	200	Illumina HiSeq 2000	WL.35.SA	RANDOM	METAGENOMIC	Pond-224938	2015-08-31	57	35	oral metagenome	2015-08-31	SRR2224045	SRS476263	WL.35.SA	missing	D240UACXX	missing	293365.0	SL-HBL	Saliva	2	broadinstitute.org:bsp.prod.sample:3X6KI	PDO-315	G31330	D240U.2	SM-3NQOO	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3X6KI	missing	35391	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334345	BI	sra	SRX345262	200	Illumina HiSeq 2000	WL.35.SA	RANDOM	METAGENOMIC	Pond-224938	2015-08-31	55	34	oral metagenome	2015-08-31	SRR2223673	SRS476263	WL.35.SA	missing	D240UACXX	missing	293365.0	SL-HBL	Saliva	1	broadinstitute.org:bsp.prod.sample:3X6KI	PDO-315	G31330	D240U.1	SM-3NQOO	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3X6KI	missing	35391	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334345	BI	sra	SRX345262	200	Illumina HiSeq 2000	WL.35.SA	RANDOM	METAGENOMIC	Pond-224938	2015-08-31	58	35	oral metagenome	2015-08-31	SRR2223709	SRS476263	WL.35.SA	missing	D240UACXX	missing	293365.0	SL-HBL	Saliva	3	broadinstitute.org:bsp.prod.sample:3X6KI	PDO-315	G31330	D240U.3	SM-3NQOO	D240UACXX130429	130429_SL-HBL_0269_AFCD240UACXX	SM-3X6KI	missing	35391	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334012	BI	sra	SRX345269	200	Illumina HiSeq 2000	NK.HH23.SO	RANDOM	METAGENOMIC	Pond-221527	2015-08-28	950	615	soil metagenome	2015-08-28	SRR2194031	SRS476828	NK.HH23.SO	missing	D246PACXX	missing	290228.0	SL-HAY	Soil	1	broadinstitute.org:bsp.prod.sample:3VVVS	PDO-309	G30386	D246P.1	SM-3NF8C	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVS	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334012	BI	sra	SRX345269	200	Illumina HiSeq 2000	NK.HH23.SO	RANDOM	METAGENOMIC	Pond-221527	2015-08-28	953	614	soil metagenome	2015-08-28	SRR2194080	SRS476828	NK.HH23.SO	missing	D246PACXX	missing	290228.0	SL-HAY	Soil	2	broadinstitute.org:bsp.prod.sample:3VVVS	PDO-309	G30386	D246P.2	SM-3NF8C	D246PACXX130420	130420_SL-HAY_0266_BFCD246PACXX	SM-3VVVS	missing	35154	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
WGS	202	SAMN02334272	BI	sra	SRX345272	200	Illumina HiSeq 2000	HUGE-B-08-31.ST	RANDOM	METAGENOMIC	Pond-224223	2015-08-31	904	610	gut metagenome	2015-08-31	SRR2223745	SRS476347	HUGE-B-08-31.ST	missing	D207AACXX	missing	292826.0	SL-HBK	Stool	3	broadinstitute.org:bsp.prod.sample:3WLEV	PDO-308	G31262	D207A.3	SM-3NQEX	D207AACXX130324	130324_SL-HBK_0270_AFCD207AACXX	SM-3WLEV	missing	35334	PRJNA217052	public	ncbi	PAIRED	ILLUMINA	SRP029441
